Id,ShortName,FullName,HomePage
4360,"PRIME","Research in Microelectronics and Electronics Ph.D","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001680"
4362,"ICMNN","Proceedings of the International Conference on Microelectronics for Neural Networks and Fuzzy Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002306"
4363,"MNNFS","International Conference on Microelectronics for Neural Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002307"
4364,"MN","Proceedings of the International Conference on Microelectronics for Neural, Fuzzy and Bio-Inspired Systems, MicroNeuro","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002346"
4365,"ICM","International Conference on Microelectronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000443"
4366,"MIEL","International Conference on Microelectronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000444"
4369,"IMNC","Microprocesses and Nanotechnology, International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000446"
4372,"MNRC","Microsystems and Nanoelectronics Research Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002518"
4373,"IMPACT","International Microsystems, Packaging, Assembly and Circuits Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001509"
4374,"MMB","Conference on Microtechnologies in Medicine and Biology, International","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000448"
4375,"CriMiCo","Microwave & Telecommunication Technology, International Crimean Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000456"
4376,"APMC","Microwave , Asia-Pacific Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000455"
4377,"ICMMT","International Conference on Microwave and Millimeter Wave Technology Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000449"
4379,"IMOC","Microwave and Optoelectronics SBMO/IEEE MTT-S International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000450"
4380,"KJMW","Korea-Japan Microwave Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001678"
4381,"CJMW","China-Japan Joint Microwave Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002610"
4382,"SBMO","SBMO International Microwave Conference/Brazil","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002303"
4383,"MEMIA","Microwave Electronics: Measurements, Identification, Application Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000457"
4384,"EuMIC","Microwave Integrated Circuit Conference European","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001607"
4385,"MWP","International Topical Meeting on Microwave Photonics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000458"
4386,"MICRORAD","Microwave Radiometry and Remote Sensing of the Environment","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002120"
4387,"MMS","Microwave Symposium, Mediterrannean","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003100"
4388,"NTC","Microwave Systems Conference, Conference Proceedings., IEEE","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002325"
4389,"COMITE","Conference on Microwave Techniques","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002014"
4390,"ICMTCE","IEEE International Conference on Microwave Technology & Computational Electromagnetics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800371"
4391,"MAPE","International Symposium on Microwave, Antenna, Propagation and EMC Technologies for Wireless Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001726"
4392,"EuMC","Microwave, European Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000454"
4393,"MTT","Microwave, MTT-S International Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000460"
4395,"COMCAS","IEEE International Conference on Microwaves, Communications, Antennas and Electronic Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001819"
4396,"MRRS","Microwaves, Radar and Remote Sensing Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002505"
4397,"MIKON","International Conference on Microwaves, Radar and Wireless Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000461"
4398,"MILCOM","MILCOM, Military Communications Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000462"
4399,"MTOL","Proceedings of the National Forum: Military Telemedicine On-Line Today Research, Practice, and Opportunities","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002329"
4402,"GSMM","Global Symposium on Millimeter Waves","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001840"
4403,"TSMW","Topical Symposium on Millimeter Waves","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002256"
4406,"ISMAR-AMH","IEEE International Symposium on Mixed and Augmented Reality - Arts, Media and Humanities","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002953"
4407,"MIXDES","Mixed Design of Integrated Circuits and Systems International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001815"
4408,"SSMSD","Southwest Symposium on Mixed-Signal Design","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000466"
4409,"IMS3TW","IEEE International Mixed-Signals, Sensors, and Systems Test Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002117"
4410,"MASS","IEEE Internatonal Conference on Mobile Adhoc and Sensor Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001499"
4412,"EMPS","Mobile and Personal Satellite Communications Proceedings of the European Workshop on Mobile/Personal Satcoms","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002393"
4413,"MWCN","International Workshop on Mobile and Wireless Communications Network","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002205"
4414,"IST","Mobile and Wireless Communications Summit","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001785"
4416,"ICMB-GMR","International Conference on Mobile Business and Global Mobility Roundtable","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800068"
4417,"WMCS","IEEE International Workshop on Mobile Commerce and Services","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002063"
4418,"MCWC","Proceedings of the Mobile Computing and Wireless Communication International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001909"
4419,"MDMW","International Conference on Mobile Data Management Workshops","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002711"
4420,"TIC","SympoTIC, Joint IST Workshop on Mobile Future, and the Symposium on Trends in Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002085"
4422,"MoMuC","IEEE International Workshop on Mobile Multimedia Communications, MoMuC","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002382"
4423,"MOVE","Mobile Networking for Vehicular Environments","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001734"
4425,"UBICOMM","International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001627"
4426,"MWS","IEEE Mobile WiMAX Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002017"
4427,"ELML","International Conference on Mobile, Hybrid, and On-line Learning","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002630"
4428,"MobiWac","International Mobility and Wireless Access Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002174"
4430,"MBD/MOMPES",NULL,"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001689"
4431,"MOMPES","International Workshop on Model-Based Methodologies for Pervasive and Embedded Software","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001690"
4432,"MBSE","International Conference on Model-Based Systems Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002743"
4433,"MoDRE","Model-Driven Engineering Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800521"
4434,"MoDeVVa","Workshop on Model-Driven Engineering, Verification, and Validation","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800362"
4435,"AMS","Asia International Conference on Modeling & Simulation","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001723"
4436,"TFT/CTFT","Compact Transistor Modeling for Circuit Simulation","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003062"
4437,"MISE","International Workshop on Modeling in Software Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001864"
4438,"ICMSAO","International Conference on Modeling, Simulation and Applied Optimization","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800360"
4439,"WMSVM","International Conference on Modeling, Simulation and Visualization Methods","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800122"
4440,"PEOPLE","IEEE International Workshop on Modelling People, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002370"
4442,"WMSO","International Workshop on Modelling, Simulation and Optimization","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002600"
4445,"TCSET","Modern Problems of Radio Engineering, Telecommunications and Computer Science, International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000470"
4446,"SPCMTT",NULL,"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000471"
4447,"MBE","International Conference on Molecular Beam Epitaxy","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002206"
4448,"MCTE","IEEE-EMBS Special Topic Conference on Molecular, Cellular and Tissue Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002176"
4449,"WMVC","Workshop on Motion and Video Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001751"
4451,"MNRAO","IEEE Workshop on Motion of Non-Rigid and Articulated Objects","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001997"
4452,"MPEG-4","Workshop and Exhibition on Moving Picture Experts Group","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002210"
4453,"MPIDC","Proceedings. MPI Developer's Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002328"
4456,"INMIC","Multi Topic, IEEE International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000472"
4457,"MASSUR","IEEE Symposium on Multi-Agent Security and Survivability","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002144"
4458,"MC-SS","International Workshop on Multi-Carrier Systems & Solutions","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800366"
4459,"MCMC","Multi-Chip Module, IEEE Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000473"
4460,"MMDBMS","International Workshop on Multi-Media Database Management Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000480"
4462,"MOT","IEEE Workshop on Multi-Object Tracking","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002235"
4464,"MVIEW","IEEE Workshop on Multi-View Modeling and Analysis of Visual Scenes, MVIEW, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002360"
4467,"IWMSE","ICSE Workshop on Multicore Software Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002763"
4468,"nD","International Workshop on Multidimensional Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001888"
4469,"MDSP","Multidimensional Signal Processing Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000476"
4472,"MMIT","International Conference on MultiMedia and Information Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002782"
4473,"CMSP","International Conference on Multimedia and Signal Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800434"
4474,"Mediacom","International Conference on Multimedia Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800264"
4475,"IWMC","IEEE ComSoc International Workshop on Multimedia Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000478"
4476,"MCIT","International Conference on Multimedia Computing and Information Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003150"
4477,"ICMCS","IEEE International Conference on Multimedia Computing and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000479"
4478,"MINES","International Conference on Multimedia Information Networking and Security","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003021"
4480,"MSAN","International Conference on Multimedia Services Access Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002162"
4481,"MMSE","International Symposium on Multimedia Software Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000484"
4482,"MMSE","International Workshop on Multimedia Software Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000483"
4483,"ICMT","International Conference on Multimedia Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800180"
4484,"ISMW","IEEE International Symposium on Multimedia Workshops","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001634"
4485,"IMPACT","International Multimedia, Signal Processing and Communication Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002793"
4486,"MFI","International Conference on Multisensor Fusion and Integration for Intelligent Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000486"
4487,"ISSRE","Workshop on Mutation Analysis","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002026"
4488,"CMOS","International Workshop on Nano","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002012"
4490,"NANONET","International Conference on Nano-Networks and Workshops, NanoNet","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002021"
4491,"i-NOW","International Nano-Optoelectronics Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001261"
4492,"NANOMED","IEEE International Conference on Nano/Molecular Medicine and Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800098"
4493,"INEC","IEEE International Nanoelectronics Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002220"
4494,"NANOARCH","IEEE International Symposium on Nanoscale Architectures","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001687"
4495,"ICONN","International Conference on Nanoscience and Nanotechnology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002027"
4497,"NMDC","IEEE Nanotechnology Materials and Devices Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001739"
4498,"IEEE-NANO","IEEE Conference on Nanotechnology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000487"
4499,"IRE","National Convention","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001731"
4500,"NLP-KE","IEEE International Conference on Natural Language Processing and Knowledge Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001365"
4501,"NaBIC","World Congress on Nature & Biologically Inspired Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800018"
4502,"NFC","International Workshop on Near Field Communication","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002809"
4503,"SAR-SSI","Conference on Network and Information Systems Security","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800385"
4506,"NSS","International Conference on Network and System Security","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002944"
4507,"NetGames","Annual Workshop on Network and Systems Support for Games","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003151"
4508,"NETAPPS","International Conference on Network Applications Protocols and Services","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800185"
4510,"NetCod","Workshop on Network Coding, Theory and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001673"
4511,"NCIS","International Conference on Network Computing and Information Security","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800420"
4512,"NetGCooP","International Conference on Network Games, Control and Optimization","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800584"
4513,"IC-NIDC","IEEE International Conference on Network Infrastructure and Digital Content","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002985"
4516,"NOMS Workshops","IEEE Network Operations and Management Symposium Workshops","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001693"
4517,"LANOMS","Latin American Network Operations and Management Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001361"
4518,"NOMS","Network Operations and Management, IEEE Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000491"
4519,"NSW","IEEE Network Science Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800468"
4520,"IWNA","IEEE International Workshop on Networked Appliances","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000489"
4522,"NDT","International Conference on Networked Digital Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002896"
4523,"INSS","International Conference on Networked Sensing Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001789"
4524,"INCC","IEEE International Networking and Communications Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001826"
4525,"ICNC","International Conference on Networking and Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800265"
4526,"ICNDS","International Conference on Networking and Digital Society","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002785"
4527,"ICNDC","International Conference on Networking and Distributed Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800193"
4528,"ICNIT","International Conference on Networking and Information Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800070"
4529,"ICNM","International Conference on Networking and Media Convergence","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002714"
4530,"SDR","IEEE Workshop on Networking Technologies for Software Defined Radio Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001349"
4531,"NETUWB",NULL,"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002164"
4532,"NETCOM","International Conference on Networks and Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003079"
4535,"NSWCTC","International Conference on Networks Security, Wireless Communications and Trusted Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002716"
4536,"SICON","IEEE Singapore International Conference on Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000493"
4537,"NOCS","International Symposium on Networks-on-Chip","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001684"
4538,"AICT","International Conference on Application of Information and Communication Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003017"
4542,"SASP","Symposium on Application Specific Processors","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002013"
4544,"ASSET","IEEE Workshop on Application-Specific Software Engineering Technolog","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000043"
4545,"ASWN","Workshop on Applications and Services in Wireless Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002183"
4546,"ICADIWT","International Conference on the Applications of Digital Information and Web Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002493"
4547,"AEM2C","International Conference on Applications of Electromagnetism and Student Innovation Competition Awards","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800126"
4548,"ISAF","IEEE International Symposium on Applications of Ferroelectrics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000041"
4549,"AIES","International Conference on Applications of Industrial Electronics Systems, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002268"
4550,"WASPAA","IEEE Workshop on Applications of Signal Processing to Audio and Acoustics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000042"
4551,"CNE","International IEEE/EMBS Conference on Neural Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001963"
4552,"ICNIC","International Conference on Neural Interface and Control, CNIC, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002155"
4553,"NNAT","Workshop on Neural Network Applications and Tools","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002308"
4554,"NEUREL","Seminar on Neural Network Applications in Electrical Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000496"
4555,"ICNNB","International Conference on Neural Networks and Brain","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002052"
4556,"NICRSP","International Workshop on Neural Networks for Identification, Control, Robotics, and Signal/Image Processing, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002322"
4558,"NNSP","IEEE XIII Workshop on Neural Networks for Signal Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000497"
4559,"ANN","International Forum on Applications of Neural Networks to Power Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000498"
4560,"AT","International Symposium on Neuro-Fuzzy Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002299"
4561,"ISNINC","International Symposium on Neuroinformatics and Neurocomputers","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000502"
4562,"DySPAN","IEEE International Symposium on New Frontiers in Dynamic Spectrum Access Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001968"
4563,"NOTERE","International Conference on New Technologies of Distributed Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800093"
4564,"NTMS","New Technologies, Mobility and Security","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002526"
4565,"ICAE","International Conference on New Technology of Agricultural Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800380"
4567,"NISS","International Conference on New Trends in Information and Service Science","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002889"
4569,"NGI","Conference on Next Generation Internet Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001870"
4570,"NGMAST","International Conference on Next Generation Mobile Applications, Services and Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001782"
4571,"NWeSP","International Conference on Next Generation Web Services Practices","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001729"
4572,"ISNE","International Symposium on Next-Generation Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800202"
4573,"ICNF","International Conference on Noise and Fluctuations","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800462"
4575,"NVSMW","IEEE Non-Volatile Semiconductor Memory Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001295"
4576,"NFSI & ICBEM",NULL,"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800381"
4577,"NFSI-ICFBI",NULL,"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001759"
4578,"NDSP","IEEE Winter Workshop on Nonlinear Digital Signal Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002356"
4580,"NLO","Nonlinear Optics: Materials, Fundamentals and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000504"
4581,"NSSPW","IEEE Nonlinear Statistical Signal Processing Workshop,NSSPW","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001900"
4582,"NAMW","IEEE Nonrigid and Articulated Motion Workshop, Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002296"
4585,"NORCHP","Norchip","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001655"
4586,"NORTHC","Northcon","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000506"
4588,"INREC","International Nuclear and Renewable Energy Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800029"
4591,"V","Proceedings of the International Conference on the Numerical Analysis of Semiconductor Devices and Integrated Circuits, NASCODE","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002249"
4592,"V","Workshop on Numerical Modeling of Processes and Devices for Integrated Circuits","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000509"
4593,"NUSOD","International Conference on Numerical Simulation of Optoelectronic Devices","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000510"
4595,"WORDS","International Workshop on Object Orientation in Operating Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000512"
4596,"SYMPOL","International Symposium on Ocean Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800215"
4597,"OCEANS","OCEANS Conference","http://www.oceansconference.org/"
4598,"EUROPE","OCEANS - Europe","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001270"
4599,"OMNVIS","IEEE Workshop on Omnidirectional Vision","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000516"
4601,"ONTORACT","International Workshop on Ontologies in Interactive Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002598"
4602,"OPNARC","IEEE Conference on Open Architectures and Network Programming","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000519"
4604,"OSSC","IEEE International Workshop on Open-source Software for Scientific Computation","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003111"
4605,"Wireless Mesh","Workshop on Operator-Assisted Community Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002029"
4606,"ECOC","European Conference on Optical Communication","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000520"
4608,"ODS","Optical Data Storage","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000521"
4609,"OFC","Optical Fiber Communication","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000522"
4610,"AOE","Asia Optical Fiber Communication & Optoelectronic Exposition & Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001608"
4611,"SOFM","Technical Digest: Symposium on Optical Fiber Measurements","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002195"
4612,"OFS","Optical Fiber Sensors Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000523"
4613,"APOS","Asia-Pacific Optical Fiber Sensors Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002855"
4614,"ACOFT/AOS","Australian Conference on Optical Fibre Technology/Australian Optical Society","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001846"
4615,"COIN-NGNCON","The Joint International Conference on Optical Internet and Next Generation Network","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001550"
4616,"COIN-ACOFT","Joint International Conference on Optical Internet, and the Australian Conference on Optical Fibre Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001874"
4618,"OMODS","International Symposium on Optical Memory and Optical Data Storage","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000524"
4619,"MEMS","IEEE/LEOS International Conference on Optical","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000525"
4620,"OHAN","Conference on Optical/Hybrid Access Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002304"
4621,"OPEE","International Conference on Optics Photonics and Energy Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800088"
4622,"OPTIM","Proceedings of the International Conference on Optimization of Electrical and Electronic Equipments","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002253"
4623,"OECCACOFT",NULL,"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002420"
4624,"COMMAD","Conference on Optoelectronic and Microelectronic Materials and Devices","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000526"
4625,"OPT","International Workshop on Optoelectronic Physics and Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001787"
4626,"OECC","OptoElectronics and Communications Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002847"
4628,"COS","Optoelectronics, Chinese Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002230"
