Id,ShortName,FullName,HomePage
15672,"","Brunonia",""
15673,"","New South Wales Public Health Bulletin","http://www.publish.csiro.au/nid/226.htm"
15674,"","Healthcare Infection","http://www.publish.csiro.au/nid/241.htm"
15675,"","The South Pacific Journal of Natural Science","http://www.publish.csiro.au/nid/248/aid/9971.htm"
15676,"","Crop and Pasture Science",""
15677,"","Australian Mammalogy",""
15680,"","Languages in Contrast","http://www.benjamins.com/#catalog/journals/lic"
15681,"","Linguistics in The Netherlands","http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=AVT"
15682,"","Lingvisticae Investigationes","http://benjamins.com/cgi-bin/t_seriesview.cgi?series=LI"
15685,"","Evolution of Communication","http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=EOC"
15690,"","Belgian Journal of Linguistics","http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=BJL"
15691,"","Annual Review of Cognitive Linguistics","http://benjamins.com/cgi-bin/t_seriesview.cgi?series=ARCL"
15692,"","Linguistic Variation Yearbook","http://benjamins.com/cgi-bin/t_bookview.cgi?bookid=LIVY%2010"
15693,"","Aila Review","http://benjamins.com/cgi-bin/t_seriesview.cgi?series=aila"
15694,"","International Journal of Cognition and Technology","http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=IJCT"
15695,"","Sign Language & Linguistics","http://benjamins.com/cgi-bin/t_seriesview.cgi?series=SL%26L"
15696,"","Journal of Asian Pacific Communication","http://benjamins.com/cgi-bin/t_seriesview.cgi?series=JAPC"
15698,"","Eurosla Yearbook","http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=EUROSLA"
15699,"","Information Design Journal",""
15700,"","Written Language & Literacy","http://benjamins.com/cgi-bin/t_seriesview.cgi?series=WL%26L"
15701,"","Babel",""
15702,"","Pragmatics & Cognition","http://www.tau.ac.il/humanities/philos/dascal/papers/pragNcog.htm"
15703,"","Orbit","http://informahealthcare.com/loi/orb"
15704,"","Fragblast","http://www.tandfonline.com/loi/nfgb20"
15705,"","Injury Control and Safety Promotion","http://www.tandfonline.com/loi/nics20"
15706,"","International Journal of Injury Control and Safety Promotion","http://www.tandf.co.uk/journals/titles/17457300.asp"
15707,"","Computer Science Education",""
15708,"","Leadership and Policy in Schools","http://www.tandfonline.com/loi/nlps20"
15710,"","Environmental Sciences",""
15711,"","Journal of Integrative Environmental Sciences",""
15712,"","Zoology",""
15713,"","Medical Laser Application","http://www.elsevier.com/wps/find/journaldescription.cws_home/701783/description#description"
15715,"","Cab Reviews: Perspectives in Agriculture, Veterinary Science, Nutrition and Natural Resources","http://www.cabi.org/cabreviews/"
15716,"","First World War Studies","http://www.tandf.co.uk/journals/rfww"
15717,"","Culture, Theory and Critique","http://www.tandf.co.uk/journals/journal.asp?issn=1473-5784&linktype=38"
15718,"","International Journal of Urban Sustainable Development","http://www.tandfonline.com/loi/tjue20"
15720,"","Journal of Research in Childhood Education","http://www.tandf.co.uk/journals/UJRC"
15721,"","Acta Linguistica Hafniensia","http://www.tandfonline.com/toc/salh20/current"
15722,"","Journal of Neutron Research","http://www.tandfonline.com/loi/gner20"
15724,"","The Journal of Comparative Asian Development",""
15726,"","Ajob Neuroscience","http://www.tandf.co.uk/journals/titles/21507740.asp"
15727,"","Ajob Primary Research","http://www.tandf.co.uk/journals/titles/21507716.asp"
15728,"","Australian Planner",""
15729,"","Geomatics, Natural Hazards and Risk","http://www.tandfonline.com/loi/tgnh20"
15730,"","International Journal of Image and Data Fusion",""
15731,"","International Journal of River Basin Management","http://www.jrbm.net/"
15733,"","Journal of Social Entrepreneurship","http://www.tandf.co.uk/journals/rjse"
15736,"","Mycology",""
15739,"","Kotuitui: New Zealand Journal of Social Sciences Online","http://www.royalsociety.org.nz/publications/journals/nzjs/"
15743,"","Journal of The Chinese Institute of Industrial Engineers","http://www.jciie.ciie.org.tw/ojs/index.php/jciie"
15749,"","International Journal of Surface Mining, Reclamation and Environment",""
15750,"","Educational Research and Evaluation","http://www.tandfonline.com/loi/nere20"
15751,"","Visual Impairment Research",""
15752,"","European Journal of English Studies","http://www.tandf.co.uk/journals/titles/13825577.asp"
15753,"","Construction Management and Economics","http://www.tandf.co.uk/journals/titles/0144-6193.asp"
15754,"","Food Additives & Contaminants: Part A","http://www.tandf.co.uk/journals/titles/0265203X.asp"
15755,"","Information, Communication & Society",""
15756,"","Surveys in High Energy Physics","http://www.informaworld.com/openurl?genre=journal&issn=01422413"
15757,"","Historical Biology","http://www.tandf.co.uk/journals/titles/08912963.asp"
15758,"","Education, Communication & Information",""
15759,"","Aiha Journal","http://www.informaworld.com/smpp/title~content=t713608957"
15760,"","Journal of Marketing Management","http://www.tandfonline.com/toc/rjmm20/current"
15761,"","Archives of Agronomy and Soil Science",""
15762,"","Archives of Phytopathology and Plant Protection",""
15763,"","Psychiatry, Psychology and Law","http://www.tandfonline.com/loi/tppl20"
15765,"","The Clinical Supervisor","http://www.tandf.co.uk/journals/WCSU"
15766,"","Occupational Therapy in Mental Health","http://www.tandfonline.com/loi/womh20"
15767,"","Journal of Prevention & Intervention in The Community",""
15768,"","Residential Treatment for Children & Youth","http://www.tandfonline.com/loi/wrtc20"
15769,"","Social Work With Groups","http://www.tandfonline.com/loi/wswg20"
15770,"","Women & Criminal Justice","http://www.tandfonline.com/loi/wwcj20"
15771,"","Activities, Adaptation & Aging",""
15772,"","Journal of Technology in Human Services","http://www.tandf.co.uk/journals/WTHS"
15773,"","Alcoholism Treatment Quarterly",""
15774,"","Gerontology & Geriatrics Education","http://www.tandfonline.com/loi/wgge20"
15775,"","Child & Youth Services",""
15776,"","Computers in The Schools",""
15777,"","Health Marketing Quarterly","http://www.tandfonline.com/loi/whmq20"
15778,"","Journal of Applied Aquaculture",""
15779,"","Journal of Aging & Social Policy","http://www.tandfonline.com/loi/wasp20"
15782,"","Journal of Food Products Marketing","http://www.tandfonline.com/loi/wfpm20"
15783,"","Journal of Gay & Lesbian Social Services","http://www.tandfonline.com/loi/wgls20"
15784,"","Journal of Global Marketing","http://www.tandfonline.com/loi/wglo20"
15785,"","Journal of Herbs, Spices & Medicinal Plants","http://www.tandfonline.com/loi/whsm20"
15786,"","Journal of International Consumer Marketing","http://www.tandfonline.com/loi/wicm20"
15787,"","Journal of International Food & Agribusiness Marketing","http://www.tandfonline.com/loi/wifa20"
15788,"","Journal of Marketing Channels","http://www.tandfonline.com/loi/wjmc20"
15789,"","Journal of Ethnic & Cultural Diversity in Social Work","http://www.tandf.co.uk/journals/WECD"
15790,"","Journal of Nonprofit & Public Sector Marketing","http://www.tandfonline.com/loi/wnon20"
15792,"","Journal of Progressive Human Services","http://www.tandfonline.com/toc/wphs20/current"
15793,"","Journal of Teaching in International Business","http://www.tandfonline.com/loi/wtib20"
15794,"","Journal of Travel & Tourism Marketing","http://www.tandfonline.com/loi/wttm20"
15795,"","Journal of Offender Rehabilitation",""
15797,"","Journal of Housing for The Elderly","http://www.tandfonline.com/loi/wjhe20"
15798,"","Journal of Family Psychotherapy",""
15799,"","Journal of Feminist Family Therapy","http://www.tandf.co.uk/journals/WFFT"
15800,"","Journal of Divorce & Remarriage",""
15802,"","Journal of Agromedicine",""
15803,"","Journal of East-west Business","http://www.tandfonline.com/loi/wjeb20"
15804,"","Journal of Asia-pacific Business","http://www.tandfonline.com/loi/wapb20"
15805,"","Cataloging & Classification Quarterly","http://www.tandfonline.com/loi/wccq20"
15806,"","Collection Management","http://www.tandfonline.com/loi/wcol20"
15808,"","Journal of Business & Finance Librarianship","http://www.tandfonline.com/loi/wbfl20"
15809,"","Journal of Library Administration","http://www.tandfonline.com/loi/wjla20"
15810,"","Legal Reference Services Quarterly","http://www.tandfonline.com/loi/wlrs20"
15811,"","Medical Reference Services Quarterly","http://www.tandfonline.com/loi/wmrs20"
15812,"","The Reference Librarian","http://www.tandfonline.com/loi/wref20"
15813,"","Resource Sharing & Information Networks",""
15815,"","Journal of Community Practice","http://www.tandfonline.com/loi/wcom20"
15816,"","Journal of Poverty","http://www.tandfonline.com/loi/wpov20"
15817,"","Journal of Human Behavior in The Social Environment","http://www.tandfonline.com/loi/whum20"
15820,"","Journal of Aggression, Maltreatment & Trauma",""
15821,"","International Journal of Hospitality & Tourism Administration","http://www.tandfonline.com/loi/wjht20"
15824,"","Journal of African Business","http://www.tandfonline.com/loi/wjab20"
15825,"","Journal of Social Work Practice in The Addictions","http://www.tandfonline.com/loi/wswp20"
15826,"","Slavic & East European Information Resources",""
15828,"","Journal of Teaching in Travel & Tourism","http://www.tandfonline.com/loi/wttt20"
15829,"","Journal of Internet Commerce","http://www.tandfonline.com/loi/wico20"
15830,"","Journal of Neurotherapy","http://www.isnr.org/jntmasthead.cfm"
15832,"","Journal of Hiv/aids & Social Services","http://www.tandfonline.com/loi/whiv20"
15834,"","Journal of Social Work in Disability & Rehabilitation","http://www.tandfonline.com/loi/wswd20"
15835,"","Journal of Political Marketing","http://www.tandfonline.com/loi/wplm20"
15836,"","Social Work in Mental Health","http://www.tandfonline.com/loi/wsmh20"
15838,"","Journal of School Violence",""
15839,"","Journal of Access Services","http://www.tandfonline.com/loi/wjas20"
15840,"","Journal of Ethnicity in Substance Abuse","http://www.tandfonline.com/toc/wesa20/current"
15842,"","Journal of Foodservice Business Research","http://www.tandfonline.com/loi/wfbr20"
15843,"","Services Marketing Quarterly","http://www.tandfonline.com/loi/wsmq20"
15844,"","Journal of Couple & Relationship Therapy","http://www.tandfonline.com/loi/wcrt20"
15845,"","Journal of Child Sexual Abuse",""
15846,"","Public Library Quarterly","http://www.tandfonline.com/loi/wplq20"
15848,"","Journal of Police Crisis Negotiations",""
15849,"","Journal of Intergenerational Relationships",""
15850,"","Journal of Industrial Hemp",""
15851,"","Journal of Relationship Marketing","http://www.tandfonline.com/loi/wjrm20"
15852,"","Systems Analysis Modelling Simulation","http://gulib.georgetown.edu/newjour/s/msg02898.html"
15854,"","Sexual and Relationship Therapy","http://www.tandf.co.uk/journals/csmt"
15855,"","Applied Environmental Education & Communication","http://www.tandfonline.com/loi/ueec20"
15856,"","Complex Variables",""
15857,"","Complex Variables and Elliptic Equations",""
15858,"","Journal of Agricultural & Food Information","http://www.tandfonline.com/loi/wafi20"
15859,"","Journal of Emotional Abuse",""
15860,"","Journal of Applied School Psychology",""
15861,"","Perspectives: Policy & Practice in Higher Education","http://www.tandf.co.uk/journals/tpsp"
15862,"","Howard Journal of Communications","http://www.tandf.co.uk/journals/tf/10646175.html"
15863,"","International Journal of Environmental Studies","http://www.tandfonline.com/toc/genv20/current"
15865,"","Journal of Nutrition for The Elderly","http://www.tandfonline.com/loi/wjne20"
15869,"","Journal of Marketing for Higher Education","http://www.tandfonline.com/loi/wmhe20"
15872,"","World Futures","http://www.tandf.co.uk/journals/GWOF"
15874,"","Accountability in Research","http://www.tandfonline.com/loi/gacr20"
15877,"","New Labor Forum","http://newlaborforum.cuny.edu/"
15878,"","Review of Communication","http://www.tandf.co.uk/journals/rroc"
15879,"","Global Change, Peace & Security","http://www.tandfonline.com/loi/cpar20"
15881,"","Journal for Cultural Research","http://www.tandfonline.com/loi/rcuv20"
15882,"","Equity & Excellence in Education","http://www.tandfonline.com/loi/ueee20"
15883,"","Eating Disorders",""
15884,"","Journal of Sexual Aggression",""
15885,"","Journal of Social Welfare and Family Law","http://www.tandfonline.com/loi/rjsf20"
15886,"","Ethics, Place & Environment","http://www.tandf.co.uk/journals/cepe"
15888,"","City","http://www.city-journal.org/"
15891,"","International Journal of Smart Engineering System Design","http://www.tandfonline.com/loi/gses20"
15894,"","Drug Design and Discovery","http://gulib.georgetown.edu/newjour/d/msg02540.html"
15895,"","Reading & Writing Quarterly","http://www.tandfonline.com/loi/urwl20"
15896,"","International Review of Sociology","http://www.tandfonline.com/loi/cirs20"
15897,"","Astronomical & Astrophysical Transactions","http://www.tandfonline.com/loi/gaat20"
15899,"","Crystallography Reviews","http://www.tandf.co.uk/journals/titles/0889311x.html"
15902,"","Christian Higher Education","http://www.tandfonline.com/loi/uche20"
15903,"","Early Child Development and Care",""
15904,"","Clean Air: International Journal on Energy for A Clean Environment",""
15906,"","Contemporary Justice Review",""
15907,"","Economics of Innovation and New Technology","http://www.tandfonline.com/loi/gein20"
15908,"","International Journal of Solar Energy","http://www.efluids.com/efluids/pages/j_midpages/inter_journal_of_solar.htm"
15911,"","The Justice Professional",""
15912,"","Criminal Justice Studies","http://www.tandfonline.com/loi/gjup20"
15913,"","Police Practice and Research",""
15914,"","Journal of European Integration","http://www.tandfonline.com/loi/geui20"
15915,"","London Review of Education","http://www.tandfonline.com/loi/clre20"
15917,"","Quarterly Review of Film and Video","http://www.tandf.co.uk/journals/GQRF"
15918,"","Children's Geographies","http://www.tandfonline.com/loi/cchg20"
15919,"","Nonlinear Optics","http://www.sciencedirect.com/science/book/9780121216825"
15920,"","Culture and Organization","http://www.tandf.co.uk/journals/titles/14759551.asp"
15922,"","Review of Education, Pedagogy, and Cultural Studies","http://www.tandf.co.uk/journals/titles/10714413.asp"
15924,"","Culture and Religion","http://www.tandfonline.com/loi/rcar20"
15925,"","Theology and Science","http://www.tandf.co.uk/journals/titles/14746700.htm"
15927,"","Review of African Political Economy","http://www.tandfonline.com/loi/crea20"
15928,"","Reviews in Anthropology","http://www.tandf.co.uk/journals/titles/00938157.asp"
15929,"","Science & Global Security",""
15930,"","Globalisation, Societies and Education","http://www.tandfonline.com/loi/cgse20"
15931,"","Social Marketing Quarterly","http://www.tandfonline.com/loi/usmq20"
15932,"","Home Health Care Services Quarterly","http://www.tandf.co.uk/journals/WHHC"
15933,"","Journal of New Seeds",""
15934,"","Journal of Ethnicity in Criminal Justice","http://www.tandfonline.com/loi/wecj20"
15935,"","Museum Management and Curatorship","http://www.tandf.co.uk/journals/RMMC"
15936,"","Journal of Teaching in Social Work","http://www.tandfonline.com/loi/wtsw20"
15937,"","Journal of Quality Assurance in Hospitality & Tourism","http://www.tandfonline.com/loi/wqah20"
15938,"","Community College Journal of Research and Practice","http://www.tandfonline.com/loi/ucjc20"
15939,"","Journal of Sustainable Forestry",""
15941,"","Visual Anthropology","http://www.tandfonline.com/loi/gvan20"
15942,"","Women's Studies","http://www.tandfonline.com/loi/gwst20"
15943,"","International Gambling Studies",""
15944,"","Conflict, Security & Development",""
15945,"","Journal of Sport & Tourism","http://www.tandfonline.com/loi/rjto20"
15948,"","Mentoring & Tutoring: Partnership in Learning","http://www.tandf.co.uk/journals/cmet"
15950,"","Philosophy & Geography","http://www.tandfonline.com/loi/cpag20"
15953,"","Gastrointestinal Oncology","http://www.springer.com/medicine/oncology/book/978-3-642-13305-3"
15954,"","Journal of Educational Administration and History","http://www.tandf.co.uk/journals/titles/00220620.html"
15955,"","Defense & Security Analysis","http://www.tandfonline.com/loi/cdan20"
15957,"","African Identities","http://www.tandf.co.uk/journals/CAFI"
15958,"","Rethinking Marxism","http://www.tandf.co.uk/journals/RRMX"
15959,"","Assessment in Education: Principles, Policy & Practice","http://www.tandfonline.com/loi/caie20"
15960,"","Toxicological & Environmental Chemistry","http://www.tandfonline.com/toc/gtec20/current"
15961,"","International Journal of Rotating Machinery","http://www.hindawi.com/journals/ijrm/"
15963,"","Asia-pacific Review","http://www.tandfonline.com/loi/capr20"
15964,"","Sexual Addiction & Compulsivity",""
15966,"","American Journal of Distance Education","http://www.tandfonline.com/loi/hajd20"
15967,"","Communication Booknotes Quarterly","http://www.tandfonline.com/loi/hcbq20"
15968,"","Communication Law and Policy","http://www.tandfonline.com/loi/hclw20"
15969,"","Children's Services",""
15970,"","Educational Assessment","http://www.tandfonline.com/loi/heda20"
15971,"","Emergence","http://emergentpublications.com/ECO/about_eco.aspx?AspxAutoDetectCookieSupport=1"
15972,"","Educational Studies: A Jrnl of The American Educ. Studies Assoc.","http://www.tandf.co.uk/journals/titles/00131946.asp"
15973,"","Journal of Education for Students Placed at Risk (jespar)","http://www.tandf.co.uk/journals/titles/10824669.asp"
15975,"","International Journal of Cognitive Ergonomics",""
15976,"","International Journal of Testing",""
15977,"","Journal of Family Communication",""
15979,"","Journal of Mass Media Ethics","http://www.tandf.co.uk/journals/HMME"
15982,"","Mind, Culture, and Activity","http://www.tandfonline.com/loi/hmca20"
15983,"","Multicultural Perspectives","http://www.tandfonline.com/loi/hmcp20"
15984,"","Measurement in Physical Education and Exercise Science","http://www.informaworld.com/openurl?genre=journal&issn=1091-367X"
15985,"","Mathematical Thinking and Learning","http://www.informaworld.com/openurl?genre=journal&issn=1098-6065"
15986,"","Peace and Conflict: Journal of Peace Psychology",""
15987,"","Popular Communication","http://www.tandf.co.uk/journals/HPPC"
15988,"","Peabody Journal of Education","http://www.tandfonline.com/loi/hpje20"
15990,"","Transportation Human Factors","http://www.tandfonline.com/loi/hzzj20"
15994,"","International Journal for Academic Development","http://www.tandfonline.com/loi/rija20"
15996,"","Nineteenth-century Contexts","http://www.tandf.co.uk/journals/titles/08905495.asp"
15997,"","Measurement: Interdisciplinary Research & Perspective","http://www.tandfonline.com/toc/hmes20/current"
15998,"","Journal of Electronic Resources in Medical Libraries","http://www.tandfonline.com/toc/werm20/current"
15999,"","Journal of Behavioral Finance","http://www.tandfonline.com/loi/hbhf20"
16000,"","Technical Communication Quarterly","http://www.tandf.co.uk/journals/htcq"
16002,"","Critical Inquiry in Language Studies","http://www.tandfonline.com/toc/hcil20/current"
16003,"","Research in Human Development","http://www.tandf.co.uk/journals/titles/15427609.asp"
16005,"","Journal of Library & Information Services in Distance Learning",""
16007,"","The Global Atmosphere and Ocean System","http://www.ingentaconnect.com/content/tandf/ggao"
16009,"","Alt-j","http://www.alt.ac.uk/"
16010,"","Critical Review of International Social and Political Philosophy","http://www.tandf.co.uk/journals/titles/13698230.asp"
16012,"","The Engineering Economist","http://www.tandfonline.com/loi/utee20"
16014,"","India Review","http://www.tandfonline.com/loi/find20"
16015,"","Communication and Critical/cultural Studies","http://www.tandf.co.uk/journals/rccc/"
16016,"","New Review of Film and Television Studies","http://www.tandf.co.uk/journals/titles/17400309.asp"
16017,"","Qualitative Research in Psychology",""
16018,"","Nonlinearity in Biology, Toxicology, and Medicine","http://www.researchgate.net/journal/1540-1421_Nonlinearity_in_Biology_Toxicology_and_Medicine"
16019,"","The Journal of Slavic Military Studies","http://www.tandf.co.uk/journals/titles/13518046.asp"
16020,"","Food Economics - Acta Agriculturae Scandinavica, Section C","http://www.tandfonline.com/loi/sagc20"
16021,"","European Journal of Social Work","http://www.tandfonline.com/loi/cesw20"
16023,"","Clinical Intensive Care","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1295974/"
16025,"","New Review of Information Behaviour Research",""
16026,"","International Journal of Sustainable Energy","http://www.tandf.co.uk/journals/titles/14786451.asp"
16029,"","Journal of Chinese Economic and Business Studies","http://www.tandf.co.uk/journals/titles/14765284.asp"
16030,"","New Review of Information Networking",""
16032,"","Intelligence & National Security","http://www.tandfonline.com/loi/fint20"
16033,"","International Journal of The History of Sport","http://www.tandf.co.uk/journals/FHSP"
16034,"","Al-masaq","http://www.tandf.co.uk/journals/titles/09503110.asp"
16035,"","Asian Studies Review","http://www.tandfonline.com/loi/casr20"
16036,"","Diplomacy & Statecraft","http://www.tandf.co.uk/journals/titles/09592296.asp"
16037,"","Action Learning: Research and Practice","http://www.tandf.co.uk/journals/titles/14767333.asp"
16038,"","Asia Pacific Business Review","http://www.tandfonline.com/loi/fapb20"
16039,"","Capitalism Nature Socialism","http://www.tandfonline.com/loi/rcns20"
16040,"","International Economic Journal","http://www.tandfonline.com/loi/riej20"
16042,"","Clinical Psychologist","http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291742-9552"
16044,"","Small Wars & Insurgencies","http://www.tandfonline.com/loi/fswi20"
16045,"","Nationalism and Ethnic Politics","http://www.tandf.co.uk/journals/titles/13537113.asp"
16046,"","Welding International","http://www.tandfonline.com/toc/twld20/current"
16047,"","Journal of Evidence-based Social Work","http://www.tandfonline.com/loi/webs20"
16048,"","Sex Education","http://www.tandfonline.com/loi/csed20"
16050,"","Critical Discourse Studies","http://www.tandf.co.uk/journals/titles/17405904.asp"
16053,"","Medicine, Conflict and Survival","http://www.tandf.co.uk/journals/mcs"
16054,"","Physical Education & Sport Pedagogy","http://www.informaworld.com/openurl?genre=journal&issn=17408989"
16055,"","New Review of Academic Librarianship","http://www.tandfonline.com/loi/racl20"
16056,"","Journal of Crop Improvement",""
16057,"","The Women's Oncology Review","https://catalyst.library.jhu.edu/catalog/bib_3575383"
16058,"","Asia Pacific Journal of Tourism Research","http://www.tandfonline.com/loi/rapt20"
16059,"","Journal of Children's Health",""
16060,"","Journal of Communist Studies and Transition Politics","http://www.tandfonline.com/loi/fjcs20"
16062,"","Sport in Society","http://www.tandfonline.com/loi/fcss20"
16063,"","Journal of Natural Fibers","http://www.tandf.co.uk/journals/WJNF"
16064,"","Entertainment Law","http://www.tandfonline.com/loi/fent20"
16067,"","German Politics","http://www.tandfonline.com/loi/fgrp20"
16069,"","The Ultrasound Review of Obstetrics & Gynecology",""
16070,"","The International Journal of Human Rights","http://www.tandf.co.uk/journals/titles/13642987.asp"
16071,"","The Journal of Legislative Studies","http://www.tandf.co.uk/journals/fjls"
16076,"","Practice",""
16077,"","Irish Political Studies","http://www.tandfonline.com/loi/fips20"
16078,"","Cultural Trends","http://www.tandfonline.com/loi/ccut20"
16079,"","Contemporary Security Policy","http://www.tandfonline.com/loi/fcsp20"
16080,"","American Journal of Psychiatric Rehabilitation",""
16083,"","International Peacekeeping","http://www.tandfonline.com/loi/finp20"
16084,"","The International Journal on Media Management","http://www.mediajournal.org/ojs/index.php/jmm"
16087,"","Integrated Assessment","http://www.springer.com/environment/environmental+toxicology/journal/10779"
16091,"","Codesign",""
16093,"","Global Crime","http://www.tandfonline.com/loi/fglc20"
16094,"","Aquaculture Economics & Management","http://www.tandfonline.com/loi/uaqm20"
16097,"","Microbial Ecology in Health and Disease","http://informahealthcare.com/loi/mdi"
16098,"","Language Learning and Development","http://www.tandf.co.uk/journals/titles/1547-5441"
16099,"","Defence Studies","http://www.tandfonline.com/loi/fdef20"
16100,"","Journal of Dual Diagnosis",""
16101,"","The Humanistic Psychologist",""
16102,"","Learning, Media and Technology","http://www.tandfonline.com/loi/cjem20"
16104,"","Journal of Radio & Audio Media","http://www.tandf.co.uk/journals/titles/19376529.asp"
16105,"","Adelphi Papers","http://www.tandfonline.com/loi/tadl20"
16107,"","International Journal for Computational Methods in Engineering Science and Mechanics","http://www.tandf.co.uk/journals/titles/15502287.asp"
16109,"","Globalizations","http://www.tandfonline.com/loi/rglo20"
16110,"","The Journal of North African Studies","http://www.tandf.co.uk/journals/fnas"
16111,"","Applied Financial Economics Letters","http://www.tandfonline.com/loi/rafl20"
16112,"","Journal of Criminal Justice Education","http://www.tandfonline.com/loi/rcje20"
16113,"","Textile Progress","http://www.tandf.co.uk/journals/TTPR"
16115,"","The Round Table","http://www.tandfonline.com/loi/ctrt20"
16117,"","Nationalities Papers","http://www.tandf.co.uk/journals/cnap"
16118,"","Religion, State and Society","http://www.tandfonline.com/loi/crss20"
16119,"","Journal of Wine Research","http://www.tandfonline.com/loi/cjwr20"
16120,"","Higher Education in Europe","http://www.tandfonline.com/loi/chee20"
16121,"","Cambridge Journal of Education","http://www.tandfonline.com/loi/ccje20"
16122,"","Central Asian Survey","http://www.tandf.co.uk/journals/ccas"
16123,"","International Review of Applied Economics","http://www.tandfonline.com/loi/cira20"
16124,"","International Studies in The Philosophy of Science","http://www.tandf.co.uk/journals/routledge/02698595.html"
16126,"","Policy Studies","http://www.tandfonline.com/loi/cpos20"
16127,"","Studies in Continuing Education","http://www.tandfonline.com/loi/csce20"
16128,"","Counselling Psychology Quarterly",""
16129,"","Journal of Political Ideologies","http://www.tandfonline.com/loi/cjpi20"
16130,"","New Political Science","http://www.tandfonline.com/loi/cnps20"
16131,"","Changing English","http://www.tandf.co.uk/journals/titles/1358684X.asp"
16132,"","Information Technology for Development",""
16133,"","Contemporary Politics","http://www.tandfonline.com/loi/ccpo20"
16134,"","Information & Communications Technology Law","http://www.tandfonline.com/loi/cict20"
16136,"","Prometheus","http://www.tandfonline.com/loi/cpro20"
16137,"","Communication Studies","http://www.tandfonline.com/loi/rcst20"
16138,"","Education and The Law","http://www.tandfonline.com/loi/cetl20"
16139,"","International Journal of The Legal Profession","http://www.tandfonline.com/loi/cijl20"
16140,"","Reflective Practice","http://www.tandfonline.com/loi/crep20"
16142,"","Postcolonial Studies","http://www.tandf.co.uk/journals/titles/13688790.asp"
16144,"","Applied Occupational and Environmental Hygiene","http://www.ingentaconnect.com/content/tandf/uaoh"
16146,"","International Journal of Mathematical Education in Science and Technology","http://www.informaworld.com/smpp/title~content=t713736815~db=all"
16147,"","Journal of Education and Work","http://www.tandfonline.com/loi/cjew20"
16151,"","Reading Psychology",""
16152,"","Journal of Further and Higher Education","http://www.tandfonline.com/loi/cjfh20"
16153,"","International Journal of Transgenderism",""
16154,"","Open Learning: The Journal of Open and Distance Learning","http://www.tandfonline.com/loi/copl20"
16155,"","Compare: A Journal of Comparative Education","http://www.tandfonline.com/loi/ccom20"
16156,"","International Journal of Early Years Education","http://www.tandfonline.com/loi/ciey20"
16157,"","Democracy & Nature","http://www.tandfonline.com/loi/cdna20"
16159,"","Development in Practice","http://www.tandfonline.com/loi/cdip20"
16161,"","Contemporary South Asia","http://www.tandf.co.uk/journals/ccsa"
16163,"","International Journal of Lifelong Education","http://www.tandfonline.com/loi/tled20"
16164,"","Journal of Education for Teaching","http://www.tandfonline.com/loi/cjet20"
16167,"","Oxford Development Studies","http://www.tandfonline.com/loi/cods20"
16168,"","Minerals & Energy - Raw Materials Report","http://www.tandfonline.com/toc/smin20/current"
16169,"","International Journal of Intelligence and Counterintelligence","http://www.tandf.co.uk/journals/tf/08850607.html"
16172,"","Philosophical Magazine Part B","http://www.tandfonline.com/toc/tphb20/current"
16174,"","Developmental Neurorehabilitation","http://informahealthcare.com/pdr"
16175,"","Venture Capital: An International Journal of Entrepreneurial Finance","http://journals.academia.edu/VentureCapitalAnInternationalJournalOfEntrepreneurialFinance"
16176,"","International Journal of Qualitative Studies in Education","http://www.tandfonline.com/loi/tqse20"
16177,"","Comparative Strategy","http://www.tandfonline.com/loi/ucst20"
16178,"","Social Epistemology","http://www.tandfonline.com/loi/tsep20"
16179,"","Issues in Comprehensive Pediatric Nursing","http://informahealthcare.com/loi/cpn"
16180,"","International Journal of Inclusive Education","http://www.tandfonline.com/loi/tied20"
16182,"","Theoretical Issues in Ergonomics Science",""
16183,"","Maritime Policy & Management","http://www.tandfonline.com/loi/tmpm20"
16184,"","Nordic Journal of Philosophical Logic","http://www.tandfonline.com/toc/sphi20/current"
16185,"","The International Trade Journal","http://www.tandf.co.uk/journals/uitj"
16186,"","Journal of Property Research","http://www.tandfonline.com/loi/rjpr20"
16187,"","Journal of Child Psychotherapy",""
16188,"","Space and Polity","http://www.tandfonline.com/loi/cspp20"
16190,"","Social Identities","http://www.tandfonline.com/loi/csid20"
16191,"","School Leadership & Management","http://www.tandfonline.com/loi/cslm20"
16192,"","Journal of Urban Design","http://www.tandf.co.uk/journals/carfax/13574809.html"
16193,"","Pretexts: Literary and Cultural Studies","http://www.tandfonline.com/loi/cpsw20"
16194,"","Psychoanalytic Studies",""
16195,"","Planning Practice and Research","http://www.tandfonline.com/loi/cppr20"
16196,"","Critical Public Health","http://www.tandfonline.com/loi/ccph20"
16198,"","Curriculum Journal","http://www.tandfonline.com/loi/rcjo20"
16199,"","Journal of Human Development and Capabilities","http://www.tandf.co.uk/journals/authors/cjhdauth.asp"
16200,"","Journal of Human Development","http://www.tandfonline.com/loi/cjhd19"
16201,"","International Review of Law, Computers & Technology",""
16202,"","Social Work Education","http://www.tandfonline.com/loi/cswe20"
